host_iso8601,host_unix_ns,elapsed_s,rx_interval_ms,record_type,estimated_x_cm,target_x_cm,estimated_vx_cm_s,motor_angle_deg,angle_command_deg,brake_p_offset_deg,terminal_offset_deg,brake_p_active,terminal_push_active,terminal_trim_active,terminal_brake_gate_active,sequence_stage,vision_age_ms,x_changed,x_unchanged_ms,raw_line
2026-09-23T01:03:02.030+08:00,1790096582030297600,4.407202,4.929,sample,0.33,0.0,-7.1,22.01,22.0,0.0,0.0,0,0,0,0,0,39,1,0.000,"0.33,0.00,-7.10,22.01,22.00,0.00,0.00,0,0,0,0,0,39"
2026-09-23T01:03:02.034+08:00,1790096582034447400,4.411337,4.135,sample,0.39,0.0,-6.66,22.01,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"0.39,0.00,-6.66,22.01,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.039+08:00,1790096582039488500,4.416394,5.056,sample,0.38,0.0,-6.84,22.01,22.0,0.0,0.0,0,0,0,0,0,4,1,0.000,"0.38,0.00,-6.84,22.01,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:02.044+08:00,1790096582044492900,4.421397,5.003,sample,0.38,0.0,-6.88,22.01,22.0,0.0,0.0,0,0,0,0,0,10,0,5.003,"0.38,0.00,-6.88,22.01,22.00,0.00,0.00,0,0,0,0,0,10"
2026-09-23T01:03:02.049+08:00,1790096582049399300,4.426304,4.907,sample,0.33,0.0,-6.88,22.01,22.0,0.0,0.0,0,0,0,0,0,14,1,0.000,"0.33,0.00,-6.88,22.01,22.00,0.00,0.00,0,0,0,0,0,14"
2026-09-23T01:03:02.054+08:00,1790096582054393300,4.431297,4.993,sample,0.29,0.0,-6.88,22.01,22.0,0.0,0.0,0,0,0,0,0,20,1,0.000,"0.29,0.00,-6.88,22.01,22.00,0.00,0.00,0,0,0,0,0,20"
2026-09-23T01:03:02.059+08:00,1790096582059386900,4.436291,4.994,sample,0.25,0.0,-6.88,22.01,22.0,0.0,0.0,0,0,0,0,0,24,1,0.000,"0.25,0.00,-6.88,22.01,22.00,0.00,0.00,0,0,0,0,0,24"
2026-09-23T01:03:02.064+08:00,1790096582064387400,4.441292,5.001,sample,0.21,0.0,-6.88,21.99,22.0,0.0,0.0,0,0,0,0,0,30,1,0.000,"0.21,0.00,-6.88,21.99,22.00,0.00,0.00,0,0,0,0,0,30"
2026-09-23T01:03:02.069+08:00,1790096582069501800,4.446406,5.114,sample,0.21,0.0,-6.88,21.99,22.0,0.0,0.0,0,0,0,0,0,34,0,5.114,"0.21,0.00,-6.88,21.99,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:03:02.074+08:00,1790096582074376200,4.451281,4.874,sample,0.17,0.0,-6.88,21.99,22.0,0.0,0.0,0,0,0,0,0,40,1,0.000,"0.17,0.00,-6.88,21.99,22.00,0.00,0.00,0,0,0,0,0,40"
2026-09-23T01:03:02.079+08:00,1790096582079390900,4.456295,5.014,sample,0.13,0.0,-6.88,21.99,22.0,0.0,0.0,0,0,0,0,0,44,1,0.000,"0.13,0.00,-6.88,21.99,22.00,0.00,0.00,0,0,0,0,0,44"
2026-09-23T01:03:02.084+08:00,1790096582084366600,4.461271,4.976,sample,0.19,0.0,-5.47,21.99,22.0,0.0,0.0,0,0,0,0,0,50,1,0.000,"0.19,0.00,-5.47,21.99,22.00,0.00,0.00,0,0,0,0,0,50"
2026-09-23T01:03:02.089+08:00,1790096582089360700,4.466265,4.994,sample,0.16,0.0,-5.84,21.99,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"0.16,0.00,-5.84,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.094+08:00,1790096582094332700,4.471237,4.972,sample,0.06,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"0.06,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.099+08:00,1790096582099556700,4.476435,5.197,sample,0.06,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,7,0,5.197,"0.06,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,7"
2026-09-23T01:03:02.104+08:00,1790096582104353000,4.481254,4.819,sample,0.02,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,13,1,0.000,"0.02,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,13"
2026-09-23T01:03:02.109+08:00,1790096582109338200,4.486244,4.990,sample,-0.03,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,17,1,0.000,"-0.03,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,17"
2026-09-23T01:03:02.114+08:00,1790096582114399500,4.491299,5.055,sample,-0.07,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,23,1,0.000,"-0.07,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,23"
2026-09-23T01:03:02.119+08:00,1790096582119380900,4.496285,4.986,sample,-0.11,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,27,1,0.000,"-0.11,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,27"
2026-09-23T01:03:02.124+08:00,1790096582124359200,4.501264,4.979,sample,-0.16,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,33,1,0.000,"-0.16,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,33"
2026-09-23T01:03:02.129+08:00,1790096582129323700,4.506228,4.964,sample,-0.16,0.0,-7.17,21.99,22.0,0.0,0.0,0,0,0,0,0,37,0,4.964,"-0.16,0.00,-7.17,21.99,22.00,0.00,0.00,0,0,0,0,0,37"
2026-09-23T01:03:02.134+08:00,1790096582134302300,4.511207,4.979,sample,-0.16,0.0,-7.1,21.99,22.0,0.0,0.0,0,0,0,0,0,2,0,9.943,"-0.16,0.00,-7.10,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.139+08:00,1790096582139337300,4.516229,5.022,sample,-0.15,0.0,-7.02,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-0.15,0.00,-7.02,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.143+08:00,1790096582143570500,4.520468,4.240,sample,-0.2,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,4,1,0.000,"-0.20,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:02.148+08:00,1790096582148544700,4.525435,4.967,sample,-0.25,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,8,1,0.000,"-0.25,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,8"
2026-09-23T01:03:02.154+08:00,1790096582154295100,4.531198,5.763,sample,-0.3,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,14,1,0.000,"-0.30,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,14"
2026-09-23T01:03:02.158+08:00,1790096582158407700,4.535312,4.114,sample,-0.3,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,18,0,4.114,"-0.30,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,18"
2026-09-23T01:03:02.163+08:00,1790096582163422700,4.540327,5.015,sample,-0.34,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,24,1,0.000,"-0.34,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,24"
2026-09-23T01:03:02.168+08:00,1790096582168394800,4.545299,4.972,sample,-0.39,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,28,1,0.000,"-0.39,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,28"
2026-09-23T01:03:02.173+08:00,1790096582173410600,4.550315,5.016,sample,-0.43,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,34,1,0.000,"-0.43,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:03:02.178+08:00,1790096582178386400,4.555291,4.976,sample,-0.48,0.0,-7.71,21.99,22.0,0.0,0.0,0,0,0,0,0,38,1,0.000,"-0.48,0.00,-7.71,21.99,22.00,0.00,0.00,0,0,0,0,0,38"
2026-09-23T01:03:02.183+08:00,1790096582183375600,4.560280,4.989,sample,-0.46,0.0,-7.61,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-0.46,0.00,-7.61,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.188+08:00,1790096582188362600,4.565267,4.987,sample,-0.43,0.0,-7.15,21.99,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-0.43,0.00,-7.15,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.193+08:00,1790096582193354900,4.570259,4.993,sample,-0.51,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,5,1,0.000,"-0.51,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:02.198+08:00,1790096582198346700,4.575251,4.992,sample,-0.51,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,9,0,4.992,"-0.51,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,9"
2026-09-23T01:03:02.203+08:00,1790096582203384800,4.580289,5.038,sample,-0.56,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,15,1,0.000,"-0.56,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,15"
2026-09-23T01:03:02.208+08:00,1790096582208376000,4.585280,4.991,sample,-0.61,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,19,1,0.000,"-0.61,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,19"
2026-09-23T01:03:02.213+08:00,1790096582213373600,4.590277,4.996,sample,-0.66,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,25,1,0.000,"-0.66,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,25"
2026-09-23T01:03:02.218+08:00,1790096582218356300,4.595261,4.984,sample,-0.71,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,29,1,0.000,"-0.71,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,29"
2026-09-23T01:03:02.223+08:00,1790096582223363400,4.600268,5.007,sample,-0.76,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,35,1,0.000,"-0.76,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,35"
2026-09-23T01:03:02.228+08:00,1790096582228431500,4.605322,5.055,sample,-0.76,0.0,-8.29,21.99,22.0,0.0,0.0,0,0,0,0,0,39,0,5.055,"-0.76,0.00,-8.29,21.99,22.00,0.00,0.00,0,0,0,0,0,39"
2026-09-23T01:03:02.233+08:00,1790096582233348800,4.610253,4.931,sample,-0.71,0.0,-6.95,21.99,22.0,0.0,0.0,0,0,0,0,0,45,1,0.000,"-0.71,0.00,-6.95,21.99,22.00,0.00,0.00,0,0,0,0,0,45"
2026-09-23T01:03:02.238+08:00,1790096582238413300,4.615303,5.050,sample,-0.61,0.0,-5.51,21.99,22.0,0.0,0.0,0,0,0,0,0,49,1,0.000,"-0.61,0.00,-5.51,21.99,22.00,0.00,0.00,0,0,0,0,0,49"
2026-09-23T01:03:02.243+08:00,1790096582243295500,4.620199,4.896,sample,-0.74,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,5,1,0.000,"-0.74,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:02.248+08:00,1790096582248290100,4.625194,4.994,sample,-0.78,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,9,1,0.000,"-0.78,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,9"
2026-09-23T01:03:02.253+08:00,1790096582253350000,4.630238,5.045,sample,-0.81,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,15,1,0.000,"-0.81,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,15"
2026-09-23T01:03:02.257+08:00,1790096582257591100,4.634487,4.249,sample,-0.81,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,19,0,4.249,"-0.81,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,19"
2026-09-23T01:03:02.262+08:00,1790096582262439600,4.639344,4.857,sample,-0.85,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,25,1,0.000,"-0.85,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,25"
2026-09-23T01:03:02.267+08:00,1790096582267571300,4.644461,5.118,sample,-0.89,0.0,-6.32,21.99,22.0,0.0,0.0,0,0,0,0,0,29,1,0.000,"-0.89,0.00,-6.32,21.99,22.00,0.00,0.00,0,0,0,0,0,29"
2026-09-23T01:03:02.272+08:00,1790096582272394400,4.649302,4.841,sample,-0.93,0.0,-6.32,22.01,22.0,0.0,0.0,0,0,0,0,0,35,1,0.000,"-0.93,0.00,-6.32,22.01,22.00,0.00,0.00,0,0,0,0,0,35"
2026-09-23T01:03:02.277+08:00,1790096582277413400,4.654318,5.016,sample,-0.97,0.0,-6.32,22.01,22.0,0.0,0.0,0,0,0,0,0,39,1,0.000,"-0.97,0.00,-6.32,22.01,22.00,0.00,0.00,0,0,0,0,0,39"
2026-09-23T01:03:02.282+08:00,1790096582282420400,4.659325,5.007,sample,-0.94,0.0,-5.45,22.01,22.0,0.0,0.0,0,0,0,0,0,45,1,0.000,"-0.94,0.00,-5.45,22.01,22.00,0.00,0.00,0,0,0,0,0,45"
2026-09-23T01:03:02.287+08:00,1790096582287388000,4.664293,4.968,sample,-0.92,0.0,-5.29,22.01,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-0.92,0.00,-5.29,22.01,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.292+08:00,1790096582292520700,4.669412,5.119,sample,-1.05,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-1.05,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.297+08:00,1790096582297381700,4.674286,4.874,sample,-1.05,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,7,0,4.874,"-1.05,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,7"
2026-09-23T01:03:02.302+08:00,1790096582302386100,4.679290,5.004,sample,-1.09,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,13,1,0.000,"-1.09,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,13"
2026-09-23T01:03:02.307+08:00,1790096582307526500,4.684416,5.125,sample,-1.13,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,17,1,0.000,"-1.13,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,17"
2026-09-23T01:03:02.312+08:00,1790096582312378400,4.689283,4.867,sample,-1.17,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,23,1,0.000,"-1.17,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,23"
2026-09-23T01:03:02.317+08:00,1790096582317432700,4.694330,5.047,sample,-1.21,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,27,1,0.000,"-1.21,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,27"
2026-09-23T01:03:02.322+08:00,1790096582322348500,4.699254,4.924,sample,-1.25,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,33,1,0.000,"-1.25,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,33"
2026-09-23T01:03:02.327+08:00,1790096582327431400,4.704325,5.072,sample,-1.25,0.0,-6.96,22.01,22.0,0.0,0.0,0,0,0,0,0,37,0,5.072,"-1.25,0.00,-6.96,22.01,22.00,0.00,0.00,0,0,0,0,0,37"
2026-09-23T01:03:02.332+08:00,1790096582332476000,4.709366,5.041,sample,-1.23,0.0,-6.08,22.01,22.0,0.0,0.0,0,0,0,0,0,43,1,0.000,"-1.23,0.00,-6.08,22.01,22.00,0.00,0.00,0,0,0,0,0,43"
2026-09-23T01:03:02.337+08:00,1790096582337338400,4.714243,4.876,sample,-1.2,0.0,-5.87,22.01,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-1.20,0.00,-5.87,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.342+08:00,1790096582342411300,4.719302,5.059,sample,-1.29,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-1.29,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.347+08:00,1790096582347309100,4.724213,4.912,sample,-1.29,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,6,0,4.912,"-1.29,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,6"
2026-09-23T01:03:02.352+08:00,1790096582352411100,4.729300,5.087,sample,-1.33,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,12,1,0.000,"-1.33,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,12"
2026-09-23T01:03:02.357+08:00,1790096582357365300,4.734260,4.959,sample,-1.37,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,16,1,0.000,"-1.37,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,16"
2026-09-23T01:03:02.362+08:00,1790096582362325200,4.739227,4.968,sample,-1.42,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,22,1,0.000,"-1.42,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,22"
2026-09-23T01:03:02.367+08:00,1790096582367329600,4.744219,4.991,sample,-1.46,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,26,1,0.000,"-1.46,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,26"
2026-09-23T01:03:02.371+08:00,1790096582371560200,4.748458,4.239,sample,-1.5,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,32,1,0.000,"-1.50,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,32"
2026-09-23T01:03:02.376+08:00,1790096582376557800,4.753447,4.990,sample,-1.5,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,36,0,4.990,"-1.50,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,36"
2026-09-23T01:03:02.381+08:00,1790096582381584300,4.758475,5.028,sample,-1.54,0.0,-7.0,22.01,22.0,0.0,0.0,0,0,0,0,0,42,1,0.000,"-1.54,0.00,-7.00,22.01,22.00,0.00,0.00,0,0,0,0,0,42"
2026-09-23T01:03:02.386+08:00,1790096582386406000,4.763310,4.835,sample,-1.5,0.0,-6.45,22.01,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-1.50,0.00,-6.45,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.391+08:00,1790096582391392300,4.768297,4.987,sample,-1.56,0.0,-7.11,22.01,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-1.56,0.00,-7.11,22.01,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.396+08:00,1790096582396378500,4.773283,4.986,sample,-1.58,0.0,-7.41,22.01,22.0,0.0,0.0,0,0,0,0,0,4,1,0.000,"-1.58,0.00,-7.41,22.01,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:02.401+08:00,1790096582401381800,4.778286,5.003,sample,-1.63,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,10,1,0.000,"-1.63,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,10"
2026-09-23T01:03:02.406+08:00,1790096582406483800,4.783374,5.088,sample,-1.67,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,14,1,0.000,"-1.67,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,14"
2026-09-23T01:03:02.411+08:00,1790096582411393700,4.788298,4.925,sample,-1.71,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,20,1,0.000,"-1.71,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,20"
2026-09-23T01:03:02.416+08:00,1790096582416385400,4.793289,4.991,sample,-1.71,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,24,0,4.991,"-1.71,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,24"
2026-09-23T01:03:02.421+08:00,1790096582421362100,4.798267,4.977,sample,-1.76,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,30,1,0.000,"-1.76,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,30"
2026-09-23T01:03:02.426+08:00,1790096582426360800,4.803265,4.998,sample,-1.8,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,34,1,0.000,"-1.80,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:03:02.431+08:00,1790096582431510600,4.808401,5.136,sample,-1.85,0.0,-7.41,21.99,22.0,0.0,0.0,0,0,0,0,0,40,1,0.000,"-1.85,0.00,-7.41,21.99,22.00,0.00,0.00,0,0,0,0,0,40"
2026-09-23T01:03:02.436+08:00,1790096582436449300,4.813339,4.938,sample,-1.76,0.0,-6.84,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-1.76,0.00,-6.84,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.441+08:00,1790096582441364400,4.818269,4.930,sample,-1.8,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-1.80,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.446+08:00,1790096582446365900,4.823258,4.989,sample,-1.8,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,7,0,4.989,"-1.80,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,7"
2026-09-23T01:03:02.451+08:00,1790096582451329000,4.828235,4.977,sample,-1.84,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,13,1,0.000,"-1.84,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,13"
2026-09-23T01:03:02.456+08:00,1790096582456325800,4.833230,4.995,sample,-1.89,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,17,1,0.000,"-1.89,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,17"
2026-09-23T01:03:02.461+08:00,1790096582461347100,4.838246,5.016,sample,-1.93,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,23,1,0.000,"-1.93,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,23"
2026-09-23T01:03:02.466+08:00,1790096582466329600,4.843234,4.988,sample,-1.98,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,27,1,0.000,"-1.98,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,27"
2026-09-23T01:03:02.471+08:00,1790096582471309000,4.848212,4.978,sample,-2.02,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,33,1,0.000,"-2.02,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,33"
2026-09-23T01:03:02.476+08:00,1790096582476310100,4.853213,5.001,sample,-2.02,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,37,0,5.001,"-2.02,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,37"
2026-09-23T01:03:02.480+08:00,1790096582480412300,4.857319,4.106,sample,-2.06,0.0,-7.36,21.99,22.0,0.0,0.0,0,0,0,0,0,43,1,0.000,"-2.06,0.00,-7.36,21.99,22.00,0.00,0.00,0,0,0,0,0,43"
2026-09-23T01:03:02.485+08:00,1790096582485558600,4.862454,5.135,sample,-1.99,0.0,-6.02,21.99,22.0,0.0,0.0,0,0,0,0,0,3,1,0.000,"-1.99,0.00,-6.02,21.99,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:02.490+08:00,1790096582490603900,4.867494,5.040,sample,-2.01,0.0,-6.07,21.99,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-2.01,0.00,-6.07,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.495+08:00,1790096582495419900,4.872325,4.831,sample,-2.04,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,5,1,0.000,"-2.04,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:02.500+08:00,1790096582500398200,4.877302,4.978,sample,-2.08,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,11,1,0.000,"-2.08,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,11"
2026-09-23T01:03:02.505+08:00,1790096582505477200,4.882367,5.064,sample,-2.12,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,15,1,0.000,"-2.12,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,15"
2026-09-23T01:03:02.510+08:00,1790096582510413600,4.887318,4.952,sample,-2.16,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,21,1,0.000,"-2.16,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,21"
2026-09-23T01:03:02.515+08:00,1790096582515381300,4.892286,4.968,sample,-2.16,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,25,0,4.968,"-2.16,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,25"
2026-09-23T01:03:02.520+08:00,1790096582520393300,4.897298,5.011,sample,-2.2,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,31,1,0.000,"-2.20,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,31"
2026-09-23T01:03:02.525+08:00,1790096582525395500,4.902298,5.000,sample,-2.23,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,35,1,0.000,"-2.23,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,35"
2026-09-23T01:03:02.530+08:00,1790096582530392300,4.907297,4.999,sample,-2.27,0.0,-6.54,21.99,22.0,0.0,0.0,0,0,0,0,0,41,1,0.000,"-2.27,0.00,-6.54,21.99,22.00,0.00,0.00,0,0,0,0,0,41"
2026-09-23T01:03:02.535+08:00,1790096582535352000,4.912257,4.960,sample,-2.21,0.0,-5.67,21.99,22.0,0.0,0.0,0,0,0,0,0,2,1,0.000,"-2.21,0.00,-5.67,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:02.540+08:00,1790096582540387200,4.917281,5.024,sample,-2.21,0.0,-5.93,21.99,22.0,0.0,0.0,0,0,0,0,0,5,0,5.024,"-2.21,0.00,-5.93,21.99,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:02.545+08:00,1790096582545432800,4.922326,5.045,sample,-2.22,0.0,-6.01,21.99,22.0,0.0,0.0,0,0,0,0,0,9,1,0.000,"-2.22,0.00,-6.01,21.99,22.00,0.00,0.00,0,0,0,0,0,9"
