t,frame_seq,result_ready_t,capture_to_log_ms,inference_ms,refinement_ms,processing_ms,raw_x_cm,sent_x_cm,raw_vx_cm_s,sent_vx_cm_s,measurement_valid,tracking_valid,sent_valid,confidence,source,reason,actual_angle_deg,center_x_px,center_y_px,radius_px,measurement_x_cm,kalman_x_cm,kalman_vx_cm_s
4127.241797,7041,4127.259088,17.2902,5.1129,1.9311,15.8831,0.6029,0.6029,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6486,75.5364,20.7203,0.6029,0.6029,0.0000
4127.257796,7042,4127.276142,18.3463,5.1252,2.0316,16.8134,0.5985,0.5985,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8191,75.5177,19.8425,0.5985,0.5985,0.0000
4127.274116,7043,4127.291859,17.7434,5.1290,1.7918,15.3852,0.5961,0.5961,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9134,75.6900,19.7400,0.5961,0.5961,0.0000
4127.293447,7044,4127.308857,15.4109,5.1240,1.5661,15.2654,0.5973,0.5973,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8660,75.4606,20.9541,0.5973,0.5973,0.0000
4127.309540,7045,4127.327065,17.5252,5.1089,1.9400,17.3864,0.6114,0.6114,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3143,75.8484,20.5419,0.6114,0.6114,0.0000
4127.326167,7046,4127.343045,16.8789,5.1018,1.9354,15.7452,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5809,74.7940,20.6526,0.6061,0.6061,0.0000
4127.341831,7047,4127.363597,21.7667,5.3320,2.4270,20.1549,0.6133,0.6133,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3020,74.8755,20.6608,0.6133,0.6133,0.0000
4127.359202,7048,4127.381757,22.5551,6.6828,2.1680,17.8522,0.6005,0.6005,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8004,74.7648,20.6013,0.6005,0.6005,0.0000
4127.373969,7049,4127.397600,23.6310,5.1292,1.8707,15.5897,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5829,75.1545,20.3798,0.6061,0.6061,0.0000
4127.393479,7050,4127.413564,20.0848,5.1262,1.8830,15.6275,0.6096,0.6096,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4455,75.5200,20.5131,0.6096,0.6096,0.0000
4127.409951,7051,4127.430350,20.3994,5.3413,2.1082,16.5489,0.6115,0.6115,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3697,75.3211,20.4373,0.6115,0.6115,0.0000
4127.425747,7052,4127.446426,20.6791,5.1661,2.3305,15.7066,0.6051,0.6051,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6199,75.1365,20.4865,0.6051,0.6051,0.0000
4127.441519,7053,4127.462415,20.8959,5.1529,2.4328,15.7354,0.5938,0.5938,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0611,74.7117,19.8671,0.5938,0.5938,0.0000
4127.457547,7054,4127.479065,21.5172,5.2927,2.5234,16.3264,0.5937,0.5937,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0672,75.6203,19.8815,0.5937,0.5937,0.0000
4127.473505,7055,4127.495000,21.4947,5.1145,1.8377,15.6830,0.6046,0.6046,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6404,74.5515,20.7285,0.6046,0.6046,0.0000
4127.493736,7056,4127.511090,17.3547,5.1001,1.8382,15.7794,0.6113,0.6113,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9500,462.4455,74.9083,20.5254,0.6113,0.6113,0.0000
4127.509848,7057,4127.526647,16.7993,5.4982,0.0482,15.2617,0.5972,0.5972,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9760,462.9134,75.6900,19.7400,0.5972,0.5972,0.0000
4127.526743,7058,4127.540676,13.9329,5.1030,0.0450,13.5870,0.6067,0.6067,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0056,462.5194,75.2452,20.5870,0.6067,0.6067,0.0000
4127.541420,7059,4127.556620,15.1996,5.1126,1.4851,15.0514,0.6001,0.6001,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0200,462.9070,75.7067,20.2198,0.6001,0.6001,0.0000
4127.557619,7060,4127.579469,21.8505,6.2004,3.3704,21.5736,0.6028,0.6028,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0200,462.8044,74.9335,20.3019,0.6028,0.6028,0.0000
4127.575506,7061,4127.598465,22.9588,5.2045,2.1934,18.6587,0.6119,0.6119,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0200,462.4476,75.2262,20.5316,0.6119,0.6119,0.0000
4127.593454,7062,4127.614444,20.9902,5.5422,1.9525,15.7016,0.6081,0.6081,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0200,462.5973,75.9856,20.3901,0.6081,0.6081,0.0000
4127.609283,7063,4127.631313,22.0301,5.2078,1.9955,15.9236,0.5996,0.5996,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8375,76.0653,19.6559,0.5996,0.5996,0.0000
4127.625600,7064,4127.646095,20.4952,5.1759,0.7416,14.5507,0.5995,0.5995,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8396,75.1732,19.6415,0.5995,0.5995,0.0000
4127.641329,7065,4127.662105,20.7758,5.1559,2.0691,15.6906,0.6061,0.6061,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5809,75.7579,20.3778,0.6061,0.6061,0.0000
4127.657473,7066,4127.678776,21.3031,5.3262,2.6520,16.4381,0.6110,0.6110,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3902,76.2053,20.3388,0.6110,0.6110,0.0000
4127.673905,7067,4127.694847,20.9420,5.1294,1.6146,15.7405,0.6023,0.6023,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7306,74.9022,20.5316,0.6023,0.6023,0.0000
4127.693944,7068,4127.710603,16.6592,5.1141,1.5351,15.5260,0.6051,0.6051,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6199,75.8792,20.3676,0.6051,0.6051,0.0000
4127.710044,7069,4127.727601,17.5578,5.1357,1.6831,16.6491,0.6039,0.6039,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6670,75.4093,20.4516,0.6039,0.6039,0.0000
4127.726127,7070,4127.743243,17.1167,5.1100,1.8920,15.4036,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0006,462.4291,75.7603,20.1645,0.6078,0.6078,0.0000
4127.741792,7071,4127.759103,17.3104,5.1224,1.8366,15.5461,0.6136,0.6136,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.2302,75.1837,20.5768,0.6136,0.6136,0.0000
4127.757704,7072,4127.780644,22.9399,6.1911,3.1575,21.2186,0.6100,0.6100,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3697,74.8781,20.4373,0.6100,0.6100,0.0000
4127.775316,7073,4127.800182,24.8664,8.9592,1.7455,19.1967,0.6038,0.6038,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6099,75.0030,19.6087,0.6038,0.6038,0.0000
4127.793364,7074,4127.817192,23.8282,5.3096,1.8268,16.7676,0.5988,0.5988,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8068,75.2962,19.8179,0.5988,0.5988,0.0000
4127.809382,7075,4127.833035,23.6529,5.2107,1.7628,15.5475,0.6072,0.6072,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4784,75.8628,20.5091,0.6072,0.6072,0.0000
4127.826110,7076,4127.848910,22.7996,5.5976,1.7147,15.6279,0.5989,0.5989,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8047,75.2778,19.8117,0.5989,0.5989,0.0000
4127.841957,7077,4127.865265,23.3080,5.2492,1.7315,16.0253,0.6062,0.6062,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5173,75.2411,20.5849,0.6062,0.6062,0.0000
4127.857873,7078,4127.884204,26.3316,5.1900,1.5709,18.6594,0.6005,0.6005,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7411,75.4398,19.7522,0.6005,0.6005,0.0000
4127.877286,7079,4127.899621,22.3355,5.1738,1.5198,15.1212,0.6100,0.6100,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3697,75.0217,20.4373,0.6100,0.6100,0.0000
4127.893480,7080,4127.916550,23.0701,5.1462,2.2585,16.6954,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4558,75.1058,20.5152,0.6078,0.6078,0.0000
4127.909706,7081,4127.932913,23.2075,5.2340,1.8072,15.9053,0.6036,0.6036,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6814,74.8755,20.2773,0.6036,0.6036,0.0000
4127.925833,7082,4127.949788,23.9553,5.2651,1.5342,16.6220,0.6037,0.6037,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6752,74.5884,20.5624,0.6037,0.6037,0.0000
4127.941957,7083,4127.967201,25.2432,5.5153,1.7347,16.9762,0.6026,0.6026,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7183,75.0996,20.7900,0.6026,0.6026,0.0000
4127.959501,7084,4127.983643,24.1416,6.5339,0.4675,16.1253,0.6019,0.6019,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7450,74.9371,20.6362,0.6019,0.6019,0.0000
4127.977876,7085,4128.000884,23.0079,5.5914,2.0825,16.9176,0.5987,0.5987,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8721,75.7579,20.6731,0.5987,0.5987,0.0000
4127.994065,7086,4128.017932,23.8670,5.8247,1.7465,16.7984,0.6062,0.6062,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5791,75.1937,20.0865,0.6062,0.6062,0.0000
4128.010211,7087,4128.033888,23.6765,5.1868,1.6346,15.5976,0.6033,0.6033,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6896,76.0843,20.7326,0.6033,0.6033,0.0000
4128.027056,7088,4128.049849,22.7930,5.1941,1.7122,15.7265,0.5969,0.5969,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9418,75.0934,20.4475,0.5969,0.5969,0.0000
4128.042816,7089,4128.067092,24.2755,5.1901,1.7300,16.8816,0.6093,0.6093,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4558,75.0914,20.5152,0.6093,0.6093,0.0000
4128.058877,7090,4128.081664,22.7876,5.3111,0.0470,14.3258,0.6055,0.6055,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9976,462.5194,75.5570,20.5870,0.6055,0.6055,0.0000
4128.076222,7091,4128.096152,19.9297,5.1629,0.0472,14.1244,0.6063,0.6063,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5132,75.3657,20.5972,0.6063,0.6063,0.0000
4128.093512,7092,4128.112123,18.6111,5.1486,1.8055,15.7418,0.6100,0.6100,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.3676,74.7156,20.7346,0.6100,0.6100,0.0000
4128.109565,7093,4128.129001,19.4352,5.7700,1.5921,16.5756,0.5950,0.5950,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9565,75.0768,19.9676,0.5950,0.5950,0.0000
4128.125662,7094,4128.145199,19.5361,5.1981,1.8044,15.9582,0.6020,0.6020,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6814,75.5713,20.5562,0.6020,0.6020,0.0000
4128.141834,7095,4128.161419,19.5848,5.1457,1.8500,15.8982,0.6048,0.6048,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5727,75.1442,20.6608,0.6048,0.6048,0.0000
4128.157994,7096,4128.178885,20.8909,5.1601,2.4756,17.2331,0.5987,0.5987,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8129,75.4583,19.8240,0.5987,0.5987,0.0000
4128.174100,7097,4128.199735,25.6350,5.2924,3.3356,17.8177,0.5975,0.5975,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8578,75.6780,20.6547,0.5975,0.5975,0.0000
4128.194439,7098,4128.216874,22.4345,5.2356,2.2276,16.8908,0.6045,0.6045,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5830,75.6780,20.6629,0.6045,0.6045,0.0000
4128.209724,7099,4128.232996,23.2717,5.2031,1.8194,15.6493,0.5990,0.5990,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8003,76.0451,20.8884,0.5990,0.5990,0.0000
4128.225907,7100,4128.249166,23.2593,5.2227,1.8807,15.8683,0.6051,0.6051,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9990,462.5317,75.7908,20.4065,0.6051,0.6051,0.0000
4128.241964,7101,4128.265438,23.4741,5.1925,1.7145,15.9539,0.6054,0.6054,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0077,462.5891,75.7641,20.9479,0.6054,0.6054,0.0000
4128.258102,7102,4128.284600,26.4977,5.1955,1.6903,18.8779,0.6019,0.6019,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7473,75.6018,19.7584,0.6019,0.6019,0.0000
4128.277468,7103,4128.298861,21.3936,5.2331,0.0465,13.9226,0.6019,0.6019,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7470,75.7292,20.6218,0.6019,0.6019,0.0000
4128.293685,7104,4128.313185,19.4996,5.1311,0.0467,14.0953,0.6008,0.6008,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7901,75.8338,20.5911,0.6008,0.6008,0.0000
4128.309857,7105,4128.329560,19.7028,5.4217,1.7859,16.0652,0.6150,0.6150,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.2343,75.4134,20.8679,0.6150,0.6150,0.0000
4128.325801,7106,4128.346372,20.5713,8.0052,0.0459,16.5652,0.6152,0.6152,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.2281,75.3657,20.8741,0.6152,0.6152,0.0000
4128.341393,7107,4128.362495,21.1016,6.9376,0.0448,15.8124,0.6082,0.6082,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5012,75.8766,20.0045,0.6082,0.6082,0.0000
4128.357595,7108,4128.379184,21.5891,5.2963,2.4141,16.4639,0.6097,0.6097,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.4394,75.6759,20.7982,0.6097,0.6097,0.0000
4128.373795,7109,4128.401335,27.5396,7.6297,2.0888,21.7200,0.6117,0.6117,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3615,75.8297,21.0156,0.6117,0.6117,0.0000
4128.394266,7110,4128.418553,24.2873,5.3924,1.9497,16.9062,0.6062,0.6062,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5173,75.0663,20.6013,0.6062,0.6062,0.0000
4128.410434,7111,4128.434638,24.2039,5.2185,1.6385,15.8355,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4537,75.9856,20.5254,0.6078,0.6078,0.0000
4128.427671,7112,4128.449080,21.4096,5.2053,0.0462,14.0685,0.6010,0.6010,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7206,75.4993,20.2158,0.6010,0.6010,0.0000
4128.443636,7113,4128.463530,19.8937,5.2739,0.0462,14.2196,0.6119,0.6119,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.2958,75.0068,20.6547,0.6119,0.6119,0.0000
4128.458090,7114,4128.480862,22.7723,6.8177,1.6701,17.0275,0.5975,0.5975,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8560,75.7864,20.0722,0.5975,0.5975,0.0000
4128.473914,7115,4128.499924,26.0099,8.7732,1.8018,18.8113,0.6067,0.6067,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.4971,76.0140,20.0004,0.6067,0.6067,0.0000
4128.493462,7116,4128.516709,23.2468,5.1373,2.1215,16.4438,0.6031,0.6031,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6406,75.8520,19.8569,0.6031,0.6031,0.0000
4128.509968,7117,4128.534267,24.2991,5.1801,1.7641,17.2166,0.6040,0.6040,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6037,75.4398,19.6230,0.6040,0.6040,0.0000
4128.527241,7118,4128.549438,22.1968,5.1840,0.9487,14.8423,0.6021,0.6021,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6773,75.6533,20.2732,0.6021,0.6021,0.0000
4128.543281,7119,4128.565739,22.4576,5.1678,1.6113,16.0658,0.6066,0.6066,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5012,75.8582,19.9963,0.6066,0.6066,0.0000
4128.558348,7120,4128.584546,26.1980,5.3811,0.0473,18.3152,0.6076,0.6076,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5214,74.7730,20.6054,0.6076,0.6076,0.0000
4128.578660,7121,4128.603932,25.2725,8.2446,0.0628,19.0807,0.6040,0.6040,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6632,75.0029,19.9615,0.6040,0.6040,0.0000
4128.597319,7122,4128.622527,25.2077,5.3174,2.2593,18.1902,0.5975,0.5975,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9196,75.2347,19.7338,0.5975,0.5975,0.0000
4128.614367,7123,4128.638553,24.1858,5.2715,1.8072,15.7537,0.5965,0.5965,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9565,75.3598,19.9676,0.5965,0.5965,0.0000
4128.630971,7124,4128.654291,23.3203,5.1358,1.7253,15.3627,0.6115,0.6115,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3697,75.1775,20.4373,0.6115,0.6115,0.0000
4128.641530,7125,4128.671008,29.4784,5.2855,2.1780,16.4738,0.6002,0.6002,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8109,75.5977,19.8302,0.6002,0.6002,0.0000
4128.662816,7126,4128.685385,22.5688,5.1424,0.4776,14.0217,0.6003,0.6003,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8088,75.1404,19.8158,0.6003,0.6003,0.0000
4128.673642,7127,4128.701154,27.5123,5.1801,1.7981,15.5359,0.6000,0.6000,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8191,75.6613,19.8425,0.6000,0.6000,0.0000
4128.694105,7128,4128.717949,23.8438,5.1954,1.7859,16.4539,0.6115,0.6115,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3717,75.9179,20.4434,0.6115,0.6115,0.0000
4128.710013,7129,4128.734423,24.4106,5.1717,1.8831,16.1901,0.5974,0.5974,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9237,75.5526,19.7420,0.5974,0.5974,0.0000
4128.727199,7130,4128.750108,22.9097,5.1661,1.5599,15.3390,0.6060,0.6060,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9922,462.5194,75.2452,20.5870,0.6060,0.6060,0.0000
4128.743380,7131,4128.766748,23.3674,5.1921,1.6589,16.3912,0.6012,0.6012,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7142,75.6780,20.7941,0.6012,0.6012,0.0000
4128.759096,7132,4128.783132,24.0359,5.2784,1.6985,15.9101,0.5987,0.5987,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8109,74.9271,20.1050,0.5987,0.5987,0.0000
4128.776117,7133,4128.798973,22.8558,5.1468,2.1706,15.6047,0.6045,0.6045,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5850,75.6821,20.6649,0.6045,0.6045,0.0000
4128.793767,7134,4128.819611,25.8442,5.4846,2.4052,20.2525,0.5960,0.5960,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9175,75.1055,19.7358,0.5960,0.5960,0.0000
4128.810072,7135,4128.838095,28.0230,5.3205,1.5586,18.1135,0.5961,0.5961,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9134,75.8336,19.7400,0.5961,0.5961,0.0000
4128.830423,7136,4128.853967,23.5442,5.4834,1.6796,15.6222,0.6120,0.6120,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.2917,75.3636,20.9459,0.6120,0.6120,0.0000
4128.846391,7137,4128.869216,22.8256,5.3935,0.0473,14.8975,0.6012,0.6012,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7124,75.3372,20.2158,0.6012,0.6012,0.0000
4128.862582,7138,4128.883879,21.2965,5.1802,0.0455,14.4114,0.5951,0.5951,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9524,75.6613,19.9717,0.5951,0.5951,0.0000
4128.878389,7139,4128.899631,21.2423,5.1406,2.1001,15.4120,0.6098,0.6098,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0030,462.3717,75.6164,20.4434,0.6098,0.6098,0.0000
4128.893950,7140,4128.916849,22.8990,5.9761,1.7097,16.9729,0.6016,0.6016,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0094,462.7514,75.6633,19.7707,0.6016,0.6016,0.0000
4128.909611,7141,4128.932879,23.2683,5.2001,1.8283,15.5978,0.6060,0.6060,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5871,75.0996,20.6588,0.6060,0.6060,0.0000
4128.925907,7142,4128.950773,24.8662,6.1476,1.6901,17.6366,0.5991,0.5991,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.8539,75.0973,19.6559,0.5991,0.5991,0.0000
4128.942376,7143,4128.968083,25.7070,5.4171,1.7609,16.8736,0.5905,0.5905,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.1923,74.9455,19.9943,0.5905,0.5905,0.0000
4128.960170,7144,4128.985335,25.1656,5.1572,1.6003,17.0209,0.6022,0.6022,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7327,75.4667,20.8044,0.6022,0.6022,0.0000
4128.978747,7145,4129.001028,22.2803,5.1802,1.6390,15.3742,0.5941,0.5941,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0508,75.3906,19.8651,0.5941,0.5941,0.0000
4128.994224,7146,4129.020298,26.0739,5.5346,1.9953,18.9505,0.5961,0.5961,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.9747,74.7873,20.2917,0.5961,0.5961,0.0000
4129.011449,7147,4129.039338,27.8892,5.2996,1.7055,18.6747,0.5953,0.5953,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0054,75.2985,20.8064,0.5953,0.5953,0.0000
4129.025473,7148,4129.056476,31.0025,5.3038,1.7278,16.8824,0.6000,0.6000,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9954,462.7411,75.4398,19.7522,0.6000,0.6000,0.0000
4129.041520,7149,4129.075492,33.9723,5.1421,2.0001,18.6411,0.5890,0.5890,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,463.1903,75.5280,19.9963,0.5890,0.5890,0.0000
4129.074657,7150,4129.091002,16.3457,5.1126,1.8096,15.2653,0.5920,0.5920,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,463.0713,75.3188,19.8774,0.5920,0.5920,0.0000
4129.093403,7151,4129.108937,15.5334,5.1255,1.6489,15.3898,0.6055,0.6055,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5440,74.5946,20.4188,0.6055,0.6055,0.0000
4129.109631,7152,4129.124636,15.0048,5.1102,0.0474,14.8665,0.5986,0.5986,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.8167,75.0293,20.4209,0.5986,0.5986,0.0000
4129.125487,7153,4129.139231,13.7436,5.1125,0.0448,13.6068,0.6035,0.6035,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6219,74.7566,20.2219,0.6035,0.6035,0.0000
4129.141435,7154,4129.157199,15.7646,5.1110,1.7261,15.6254,0.6025,0.6025,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.6629,75.2057,20.4557,0.6025,0.6025,0.0000
4129.158155,7155,4129.175314,17.1587,5.1110,2.0954,16.9903,0.6062,0.6062,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.5173,75.0663,20.6013,0.6062,0.6062,0.0000
4129.173784,7156,4129.190512,16.7287,5.1102,1.4499,14.9471,0.6013,0.6013,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.7083,75.6326,19.5266,0.6013,0.6013,0.0000
4129.193522,7157,4129.209061,15.5389,5.1165,1.6592,15.3947,0.5949,0.5949,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,21.9900,462.9585,75.8233,19.9779,0.5949,0.5949,0.0000
4129.209952,7158,4129.231833,21.8802,5.3462,4.0815,21.5595,0.6143,0.6143,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.2612,75.4195,20.2486,0.6143,0.6143,0.0000
4129.227312,7159,4129.248932,21.6199,6.4163,1.5744,16.7241,0.6078,0.6078,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.5173,75.0663,20.6013,0.6078,0.6078,0.0000
4129.242416,7160,4129.265027,22.6114,5.5838,1.7187,15.8518,0.6132,0.6132,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.3061,75.4626,20.3778,0.6132,0.6132,0.0000
4129.258304,7161,4129.281944,23.6393,6.4990,1.8344,16.5929,0.5942,0.5942,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,463.0488,74.7917,19.8548,0.5942,0.5942,0.0000
4129.274461,7162,4129.297981,23.5205,5.1602,1.9091,15.7891,0.6023,0.6023,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7306,75.6841,20.5275,0.6023,0.6023,0.0000
4129.293639,7163,4129.313899,20.2599,5.1575,1.8558,15.6070,0.6042,0.6042,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.6547,75.5447,20.7346,0.6042,0.6042,0.0000
4129.309671,7164,4129.332516,22.8443,7.1590,1.7950,18.3851,0.6010,0.6010,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7819,75.6964,20.8618,0.6010,0.6010,0.0000
4129.325508,7165,4129.347078,21.5698,5.1934,0.0482,14.1983,0.6027,0.6027,0.0000,0.0000,1,1,1,0.9020,yolo_box,ok,22.0100,462.7165,74.8963,20.2076,0.6027,0.6027,0.0000
